id,timestamp
0,nan
1,14.072164
2,31.405721
3,53.252400
4,54.233949
5,54.215175
6,61.949232
7,63.015397
8,66.492304
9,82.769897
10,90.689691
11,92.109457
12,92.443112
13,93.542903
14,127.044680
15,130.828102
16,132.119462
17,154.748112
18,168.821602
19,179.604122
20,183.498563
21,196.812056
22,196.294721
23,211.761006
24,258.668016
25,264.322834
26,283.403192
27,288.808340
28,296.105764
29,297.754210
30,322.481470
31,324.818957
32,333.728490
33,341.619216
34,354.885207
35,356.400957
36,358.615325
37,361.185675
38,392.473371
39,412.893959
40,444.133404
41,448.517088
42,455.682696
43,456.813618
44,473.218367
45,478.717778
46,490.445440
47,494.212595
48,506.202951
49,516.242839
50,519.786442
51,521.385068
52,527.338418
53,542.048229
54,544.148980
55,554.452271
56,577.043044
57,582.360167
58,606.963917
59,621.382049
60,621.980985
61,621.989252
62,683.381728
63,691.207192
64,696.868336
65,723.484362
66,749.518880
67,751.385943
68,763.496155
69,777.559773
70,787.300650
71,805.905791
72,813.209045
73,815.748904
74,816.924619
75,820.964778
76,824.464019
77,824.018742
78,826.015436
79,832.237553
80,866.570719
81,871.781690
82,887.762258
83,899.352761
84,903.878457
85,933.294846
86,1002.850457
87,1003.466660
88,1043.525951
89,1047.953188
90,1048.870574
91,1053.465686
92,1073.570561
93,1087.812209
94,1166.998085
95,1204.018980
96,1206.815232
97,1229.983901
98,1256.422054
99,1260.298521
100,1262.807067
101,1287.474059
102,1309.303871
103,1311.699117
104,1314.406151
105,1344.619344
106,1355.297809
107,1367.881686
108,1395.983854
109,1399.492139
110,1428.628900
111,1462.205265
112,1466.247127
113,1497.220500
114,1531.963007
115,1540.103760
116,1541.021897
117,1545.076957
118,1589.123027
119,1612.802600
120,1615.188974
121,1691.560831
122,1711.494956
123,1731.668484
124,1743.315753
125,1747.038642
126,1756.334062
127,1757.720596
128,1772.045993
129,1774.383941
130,1776.657132
131,1819.649715
132,1827.105127
133,1832.016460
134,1835.968736
135,1836.195282
136,1848.701445
137,1860.337310
138,1879.450112
139,1892.066214
140,1902.914479
141,1916.337013
142,1938.526852
143,2017.719528
144,2032.288035
145,2115.982738
146,2123.557094
147,2126.392360
148,2138.985245
149,2144.108224
150,2189.705924
151,2209.220031
152,2211.895655
153,2210.836628
154,2256.190470
155,2256.296417
156,2276.152613
157,2293.159084
158,2303.661216
159,2316.902147
160,2333.202091
161,2337.638673
162,2347.408807
163,2354.678170
164,2354.977614
165,2395.166496
166,2410.468440
167,2446.883717
168,2448.173756
169,2452.165081
170,2469.394011
171,2474.710395
172,2493.133059
173,2494.062550
174,2506.996126
175,2515.439129
176,2515.595545
177,2516.237749
178,2517.902479
179,2519.348776
180,2524.353644
181,2526.055306
182,2526.621701
183,2541.429047
184,2546.523512
185,2552.132471
186,2568.235741
187,2573.894393
188,2581.108321
189,2585.201322
190,2587.332724
191,2615.935321
192,2665.487426
193,2692.312313
194,2731.825882
195,2752.342604
196,2755.471485
197,2758.014475
198,2766.114840
199,2783.296604
200,2787.018672
201,2804.711591
202,2832.584459
203,2833.700720
204,2836.953513
205,2840.445773
206,2844.523597
207,2849.254205
208,2861.436344
209,2875.311552
210,2899.487457
211,2919.147677
212,2935.323987
213,2942.795809
214,2945.188710
215,2975.130103
216,2978.796534
217,2982.317554
218,2994.712805
219,3015.773511
220,3034.896351
221,3047.480390
222,3049.966379
223,3054.165442
224,3054.283151
