id,timestamp
0,nan
1,27.874185
2,85.266581
3,110.094496
4,126.751542
5,142.734326
6,164.171185
7,241.155021
8,250.715921
9,271.640520
10,334.566972
11,366.542104
12,371.617666
13,385.242579
14,473.681173
15,540.903230
16,558.756519
17,589.501492
18,621.501564
19,630.957078
20,632.945021
21,662.307661
22,672.358987
23,679.736415
24,683.323064
25,695.700335
26,700.019215
27,745.054033
28,792.259335
29,809.314479
30,949.453696
31,962.891861
32,975.428875
33,1055.243460
34,1092.972937
35,1116.424503
36,1133.730141
37,1181.183759
38,1187.824227
39,1191.992278
40,1198.608326
41,1239.850076
42,1255.602130
43,1265.863440
44,1264.636714
45,1342.195470
46,1463.306028
47,1476.207526
48,1494.922420
49,1524.668910
50,1575.577077
51,1584.840881
52,1591.018963
53,1617.620297
54,1656.326040
55,1731.840384
56,1742.490712
57,1757.120672
58,1764.748299
59,1764.125249
60,1786.061076
61,1864.995348
62,1871.882589
63,1900.422127
64,1921.648665
65,1926.235547
66,1946.935640
67,1959.944424
68,2053.146841
69,2110.844465
70,2136.039580
71,2160.511301
72,2166.721966
73,2178.882570
74,2218.601620
75,2289.967535
76,2317.262260
77,2326.119173
78,2381.714944
79,2384.453258
80,2413.751025
81,2425.509282
82,2484.000005
83,2541.191165
84,2544.624412
85,2551.852092
86,2557.302043
87,2561.650355
88,2620.397227
89,2629.170212
90,2663.120084
91,2667.535526
92,2686.093806
93,2689.503714
94,2690.534582
95,2698.220207
96,2719.080670
97,2730.788182
98,2746.047349
99,2749.143079
100,2779.241279
101,2791.415176
102,2801.864274
103,2852.383858
104,2862.481613
105,2872.605751
106,2908.292150
107,2919.855047
108,2920.749006
109,2937.035980
110,2953.100971
111,2976.023842
112,3025.651723
113,3059.195233
114,3063.034729
115,3065.139896
116,3067.445643
117,3093.407449
118,3128.694052
119,3134.260871
120,3144.559865
121,3160.426868
122,3171.870476
123,3260.342819
124,3267.582644
125,3268.851836
126,3287.409373
127,3287.502854
128,3323.579595
129,3330.422676
130,3343.226371
131,3393.763882
132,3409.602587
133,3414.079271
134,3413.640064
135,3443.097995
136,3462.191512
137,3463.689835
138,3466.996251
139,3504.863355
140,3508.409484
141,3520.203779
142,3559.070111
143,3580.469485
144,3582.459634
145,3594.163518
146,3605.962661
147,3623.037179
148,3651.299567
149,3738.210874
150,3756.425705
151,3763.561681
152,3768.266677
153,3826.030800
154,3827.438836
155,3866.459988
156,3906.054995
157,3912.419874
158,3914.942669
159,3923.465396
160,3939.704061
161,3973.352323
162,3973.764632
163,4031.620035
164,4074.175512
165,4078.965869
166,4082.806833
167,4117.074837
168,4174.921465
169,4205.491521
170,4228.372645
171,4289.013390
172,4294.396316
173,4370.472643
174,4418.449843
175,4443.624902
176,4459.269026
177,4472.369594
178,4482.403752
179,4494.028153
180,4523.214614
181,4547.965630
182,4573.777550
183,4575.752345
184,4583.329863
185,4592.412196
186,4664.796521
187,4667.606403
188,4689.453279
189,4695.214273
190,4736.096958
191,4782.627063
192,4792.840116
193,4799.050051
194,4833.619871
195,4835.224035
196,4838.136196
197,4847.052706
198,4852.274132
199,4858.555004
200,4873.843187
201,4873.629978
202,4919.693574
203,4923.267336
204,4943.848829
205,4960.868175
206,4976.249164
207,4988.697557
208,5022.315982
209,5023.859792
210,5029.426225
211,5060.089243
212,5134.995221
213,5166.668343
214,5173.398411
215,5176.547946
216,5184.630776
217,5189.558234
218,5206.915629
219,5237.119972
220,5273.713252
221,5306.219380
222,5332.948158
223,5339.525561
224,5344.619941
225,5350.891725
226,5355.028047
227,5432.215802
228,5437.361920
229,5437.570234
230,5438.929939
231,5514.075365
232,5572.645655
233,5610.071367
234,5639.817487
235,5651.057120
236,5667.806227
237,5674.256418
238,5730.358137
239,5785.980828
240,5786.840445
241,5814.429941
242,5823.949266
243,5827.875592
244,5874.912506
245,5896.744306
246,5903.957625
247,5929.812443
248,5972.166466
249,5973.905775
250,6030.491320
251,6039.101328
252,6046.562092
253,6067.753713
254,6076.521056
255,6077.434739
256,6088.205929
257,6101.006770
258,6105.030081
259,6153.488553
260,6168.937052
261,6185.032136
262,6203.182116
263,6206.254023
264,6213.677958
265,6227.670992
266,6268.006377
267,6274.054644
268,6359.014235
269,6382.287052
270,6387.016989
271,6444.756817
272,6513.713782
273,6555.985664
274,6697.815198
275,6701.792780
276,6707.119644
277,6743.509790
278,6784.808014
279,6831.956738
280,6857.762806
281,6896.313387
